slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size200000_rep3,200000,3,data_splitting,23842124,tcn767,genoa,20.9207,1041.97,412.697,0,238.385,41.504,0.0003625,71.5,0.333413,2434779,0,0,0,,
amd_n1_size200000_rep3,200000,3,string_normalization,23842126,tcn790,genoa,258.972,424.575,194.67,0,3.33213,2.43053,8.55e-05,80.5,0.32505,2.38371e+06,0,0,0,,
amd_n1_size200000_rep3,200000,3,heuristic_filtering,23842128,tcn760,genoa,1372.45,796.298,344.524,0,89.6348,0.647138,0.0112215,91,0.360675,2376426,0,0,0,,
amd_n1_size200000_rep3,200000,3,deduplication,23845716,tcn1055,genoa,187.365,1057.27,254.469,0,33.4779,7.63109,2.87059e-05,39.2647,0.417335,2.52759e+06,0,0,0,,
amd_n1_size50000_rep1,50000,1,data_splitting,23842163,tcn768,genoa,9.29529,462.323,246.601,0,113.981,32.1436,0.00025,56.5,0.350216,2428707,0,0,0,,
amd_n1_size50000_rep1,50000,1,string_normalization,23842165,tcn790,genoa,43.3464,399.912,165.174,0,3.76199,3.16293,9.9e-05,90,0.310971,2.38723e+06,0,0,0,,
amd_n1_size50000_rep1,50000,1,heuristic_filtering,23842167,tcn743,genoa,300.342,362.889,138.5,0,36.7956,1.14226,0.011999,96,0.36036,2378080,0,0,0,,
amd_n1_size50000_rep1,50000,1,deduplication,23842913,tcn743,genoa,48.2962,1597.23,300.765,0,90.703,6.94577,2.65e-05,33.7188,0.487674,2.49425e+06,0,0,0,,
amd_n1_size50000_rep2,50000,2,data_splitting,23842181,tcn768,genoa,9.29227,399.032,256.217,0,38.4559,39.8462,0.0003105,71,0.351928,2376000,0,0,0,,
amd_n1_size50000_rep2,50000,2,string_normalization,23842183,tcn790,genoa,42.1305,360.791,141.915,0,0.622334,3.26721,0.0001025,93.5,0.313483,2.39856e+06,0,0,0,,
amd_n1_size50000_rep2,50000,2,heuristic_filtering,23842185,tcn613,genoa,302.974,1006.19,371.247,0,204.26,1.14108,0.0119325,96,0.363043,2379736,0,0,0,,
amd_n1_size50000_rep2,50000,2,deduplication,23843452,tcn1054,genoa,49.1587,1535.24,265.134,0,67.355,6.2176,2.37353e-05,30.3824,0.485632,2.32172e+06,0,0,0,,
amd_n1_size50000_rep3,50000,3,data_splitting,23842207,tcn781,genoa,8.91333,501.503,201.833,0,148.043,32.241,0.000251,58.5,0.350706,2696008,0,0,0,,
amd_n1_size50000_rep3,50000,3,string_normalization,23842226,tcn790,genoa,42.6961,493.302,185.653,0,67.8135,3.28524,0.0001035,94.5,0.312727,2402509,0,0,0,,
amd_n1_size50000_rep3,50000,3,heuristic_filtering,23842228,tcn743,genoa,302.432,362.518,138.5,0,34.4103,1.13749,0.0119095,97,0.36144,2.381e+06,0,0,0,,
amd_n1_size50000_rep3,50000,3,deduplication,23843419,tcn1055,genoa,48.2146,1262.72,252.639,0,87.2172,6.29839,2.4e-05,30.7941,0.491615,2.27726e+06,0,0,0,,
amd_n1_size700000_rep1,700000,1,data_splitting,23842260,tcn768,genoa,51.1828,519.406,204.086,0,73.8156,47.0087,0.000479,90,0.329919,2394029,0,0,0,,
amd_n1_size700000_rep1,700000,1,string_normalization,23842262,tcn801,genoa,494.746,622.181,232.171,0,24.7098,2.95331,0.0001205,97.5,0.312364,2382656,0,0,0,,
amd_n1_size700000_rep1,700000,1,heuristic_filtering,23842264,tcn1058,genoa,4247.82,840.431,342.989,0,64.7902,0.562031,0.0113165,93,0.363362,2376000,0,0,0,,
amd_n1_size700000_rep1,700000,1,deduplication,23847029,tcn1046,genoa,590.018,939.89,264.412,0,68.0804,10.0646,3.175e-05,54.5625,0.370811,2.30845e+06,0,0,0,,
amd_n1_size700000_rep2,700000,2,data_splitting,23842295,tcn585,genoa,49.8053,524.519,198.929,0,75.6146,47.7949,0.000489,92,0.330778,2400015,0,0,0,,
amd_n1_size700000_rep2,700000,2,string_normalization,23842297,tcn587,genoa,498.773,870.989,335.247,0,137.043,2.92662,0.0001195,97,0.314103,2376000,0,0,0,,
amd_n1_size700000_rep2,700000,2,heuristic_filtering,23842299,tcn1063,genoa,4205.71,900.478,365.59,0,51.9342,0.561313,0.0112715,94,0.365197,2.37634e+06,0,0,0,,
amd_n1_size700000_rep2,700000,2,deduplication,23847056,tcn1046,genoa,572.56,1079.14,275.523,0,76.2681,9.06028,3.21765e-05,49.4412,0.371208,2.37206e+06,0,0,0,,
amd_n1_size700000_rep3,700000,3,data_splitting,23842362,tcn766,genoa,51.9576,603.136,238.575,0,25.4717,46.8726,0.000478,91.5,0.334059,2376000,0,0,0,,
amd_n1_size700000_rep3,700000,3,string_normalization,23842364,tcn790,genoa,499.605,688.969,265.956,0,77.8479,2.91888,0.0001195,97.5,0.313534,2380168,0,0,0,,
