slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size1000_rep3,1000,3,deduplication,24208055,tcn627,genoa,10.229352,362.467283,282.038577,0.000000,3.516081,4.631538,0.000014,27,0.438022,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208387,tcn789,genoa,3.883135,303.982979,183.451623,0.000000,0.502961,3.494765,0.000009,18,0.584563,1992000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208359,tcn854,genoa,1.785058,251.717311,359.758714,0.000000,12.940049,7.595868,0.000015,32,0.592102,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208389,tcn854,genoa,2.583084,773.873773,337.928992,0.000000,1.001548,5.253652,0.000010,19,0.576007,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208390,tcn856,genoa,4.689156,381.860947,272.558398,0.000000,1.352100,2.894047,0.000007,12,0.603668,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,data_splitting,23841820,tcn801,genoa,5.386190,294.196567,233.827416,0.000000,3.682323,10.196956,0.000074,28,0.424468,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,string_normalization,23841822,tcn801,genoa,10.807378,393.004143,295.809213,0.000000,101.794088,4.241210,0.000084,79,0.322012,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,heuristic_filtering,23841824,tcn1086,genoa,67.059970,391.358222,303.109455,0.000000,66.591314,3.169037,0.010611,89,0.361931,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23841826,tcn587,genoa,13.080538,422.026154,314.653485,0.000000,16.545792,5.480544,0.000065,77,0.322089,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23842103,tcn743,genoa,4.320152,459.084399,375.537060,0.000000,321.824686,3.227431,0.000006,13,0.567603,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23842104,tcn749,genoa,2.980087,653.622841,417.160303,0.000000,224.375289,4.678731,0.000010,18,0.560034,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23841832,tcn758,genoa,4.091134,599.975655,457.777677,0.000000,407.818414,9.949512,0.000100,45,0.378016,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23842105,tcn759,genoa,2.837105,846.466097,470.928599,0.000000,134.924109,4.914509,0.000012,20,0.564069,2376000,0,0.000000,0.000000,,
amd_n1_size10000_rep1,10000,1,deduplication,23842106,tcn760,genoa,0.867033,619.376656,412.455716,0.000000,0.000000,16.067898,0.000033,62,0.550761,2376000,0,0.000000,0.000000,,
